files_changed,branches_count,time_since_previous_commit,time_since_previous_commit_days,commit_frequency_24h,commit_hour,commit_day,commit_month,commit_dayofweek,activity_frequency,activity_encoded,author_commit_count,author_unique_files,author_median_files_changed,file_reuse,branch_reuse,files_changed_rolling_avg_7d,branches_count_rolling_avg_7d,time_since_previous_commit_rolling_avg_7d,activity_frequency_rolling_avg_7d,anomaly_score_iqr,is_anomaly_iqr,anomaly_score_zscore,is_anomaly_zscore,anomaly_score_percentile,is_anomaly_percentile_95,is_anomaly_percentile_99,is_anomaly_percentile_999,anomaly_score_combined,is_anomaly_combined,anomaly_score_robust,is_anomaly_robust,anomaly_score_final,is_anomaly_final
10,119,8602.0,0.0995601851851851,0,23,25,9,3,7,16,444,2898,3.0,True,True,5.2,119.0,0.4720787037037037,988.4,0.4129431369378109,True,1.1770890068017257,True,0.0821239189072038,True,True,True,0.5098592106847425,True,1.3576357498348217,True,0.7574479531203906,True
6,119,3734.0,0.0432175925925925,0,0,26,9,4,3992,5,789,3078,4.0,True,True,5.25,119.0,0.4452748842592592,1176.125,0.3702544621062339,True,1.2033177238521402,True,0.0708481090100493,True,True,True,0.5004108993915319,True,1.145227999844707,True,0.6974120737032825,True
1,119,11166.0,0.1292361111111111,0,4,26,9,4,1105,8,444,2898,3.0,True,True,5.0,119.0,0.4266843681917211,1171.9411764705883,0.3536186021215622,True,1.1817127789566295,True,0.0669448691535818,True,True,True,0.4873773619848902,True,0.9781913392738615,True,0.6451168973764088,True
3,119,12079.0,0.1398032407407407,0,7,26,9,4,4122,43,912,4112,2.0,True,True,4.888888888888889,119.0,0.4107465277777777,1335.8333333333333,0.3231900262374803,True,1.1212030820096006,True,0.059746782648175,True,True,True,0.4572166455333942,True,1.0436114415091065,True,0.6369378331010906,True
1,119,161.0,0.0018634259259259,0,7,26,9,4,6093,27,912,4112,2.0,False,True,4.684210526315789,119.0,0.3892263645224171,1586.2105263157894,0.2792965343232216,True,1.126653651313672,True,0.0494255401853983,True,True,True,0.4415552717652274,True,0.8114574198745904,True,0.5667082864242206,True
2,119,14419.0,0.166886574074074,0,11,26,9,4,4122,43,912,4112,2.0,True,True,4.55,119.0,0.3781093749999999,1713.0,0.2568681231496586,True,1.040376899152519,True,0.0449868836166951,True,True,True,0.4071682601373314,True,0.9951856216893833,True,0.584354381902064,True
1,119,17813.0,0.2061689814814815,0,16,26,9,4,6093,27,444,2898,3.0,True,True,4.380952380952381,119.0,0.3699217372134039,1921.571428571429,0.2292304179874948,True,0.9348220446322764,True,0.0386218662339497,True,True,True,0.3646644852795113,True,0.9453259995707575,True,0.5370000821061196,True
2,119,1822.0,0.0210879629629629,0,16,26,9,4,6093,27,789,3078,4.0,True,True,4.2727272727272725,119.0,0.3540656565656565,2111.181818181818,0.1963942412349793,True,0.9410824023780484,True,0.0320552944583764,True,True,True,0.3540651108672589,True,0.6026030214908341,True,0.4430337398905595,True
9,119,5202.0,0.0602083333333333,0,18,26,9,4,7,16,444,2898,3.0,True,True,4.478260869565218,119.0,0.3412892512077294,2019.695652173913,0.1935146429772098,True,0.9924932531033248,True,0.0356196829547702,True,True,True,0.3700502420060685,True,0.8589176370565988,True,0.520136304022976,True
7,119,9124.0,0.1056018518518518,0,20,26,9,4,2880,23,8,14,2.0,False,True,4.583333333333333,119.0,0.3314689429012346,2055.5416666666665,0.1810533737426923,True,0.9170147475655503,True,0.0314551190642826,True,True,True,0.3420024840181858,True,0.7085638138467015,True,0.4595217635548067,True
9,119,13485.0,0.1560763888888889,0,0,27,9,5,4122,43,789,3078,4.0,True,True,5.789473684210527,119.0,0.370553118908382,2428.684210526316,0.1808583357324131,True,1.0125832992851558,True,0.026267495595071,True,True,False,0.368539488743299,True,1.083957483089148,True,0.575916653425447,True
5,119,101.0,0.0011689814814814,0,0,27,9,5,6093,27,789,3078,4.0,True,True,5.75,119.0,0.352083912037037,2611.9,0.1462442772023977,True,1.0132304482923264,True,0.0203160637518738,True,True,False,0.3559688431491667,True,0.5954587982987921,True,0.44381239688634755,True
31,119,49.0,0.0005671296296296,0,0,27,9,5,4122,43,789,3078,4.0,True,True,6.9523809523809526,119.0,0.3353450176366842,2683.809523809524,0.4017381861585938,True,1.0322570394879989,True,0.026749243131163,True,True,False,0.4408982649464429,True,1.1600938701744723,True,0.655209584738057,True
40,119,159334.0,1.8441435185185184,0,20,28,9,6,4122,43,789,3078,4.0,True,True,8.857142857142858,119.0,0.3715718694885361,2827.4761904761904,2.143394148938833,True,1.78897181838912,True,0.1595957220565099,True,True,False,1.2435480790209896,True,2.3403950880638615,True,1.6080891943620812,True
12,119,9250.0,0.1070601851851851,0,23,28,9,6,7,16,444,2898,3.0,True,True,9.0,119.0,0.359548611111111,2699.2727272727275,0.1585412178715838,True,1.035287123496052,True,0.0238531779227993,True,True,False,0.3676897735794104,True,1.0277966863026078,True,0.5613695513982606,True
9,119,12801.0,0.1481597222222222,0,3,29,9,0,1461,58,444,2898,3.0,True,True,9.0,119.0,0.3503577898550724,2645.4347826086955,0.141425086500167,True,1.0766675728509931,True,0.018622596845395,True,True,False,0.372876836543506,True,1.0983675807584339,True,0.5837707092387472,True
10,119,65871.0,0.7623958333333334,0,21,29,9,0,2880,23,789,3078,4.0,True,True,9.434782608695652,119.0,0.3338742954911433,2722.608695652174,0.6111286846659723,True,1.185602164878074,True,0.0296234137207007,True,True,False,0.5508686203514941,True,1.8945703201300814,True,0.9302311458487071,True
1,119,75.0,0.0008680555555555,0,21,29,9,0,4122,43,789,3078,4.0,True,True,9.083333333333334,119.0,0.3199990354938271,2780.9166666666665,0.1005209704548897,True,0.94494849030557,False,0.0126728427426721,True,True,False,0.3187099753252067,True,0.5087140012119103,True,0.39171407617876053,True
1,119,54008.0,0.6250925925925926,0,12,30,9,1,1105,8,912,4112,2.0,True,True,8.76,119.0,0.3322027777777777,2713.88,0.4701772801295452,True,1.2111165071692236,True,0.0217038362094891,True,True,False,0.5130696706734263,True,1.6261281806918129,True,0.8322814510500176,True
7,119,6756.0,0.0781944444444444,0,14,30,9,1,4122,43,912,4112,2.0,True,True,8.692307692307692,119.0,0.3224332264957264,2768.038461538461,0.1039952169818456,True,0.8665951905006393,False,0.0138138027165314,True,True,False,0.296702643331358,True,0.6772116039738708,True,0.4154039535432218,True
24,119,16931.0,0.1959606481481481,0,18,30,9,1,2880,23,920,1985,3.0,True,True,9.25925925925926,119.0,0.3177490569272976,2772.185185185185,0.2798570740151376,True,0.8403191908776885,False,0.016792236766225,True,True,False,0.3427697741743378,True,1.2270561239347215,True,0.5910061563984432,True
6,119,5327.0,0.0616550925925925,0,20,30,9,1,2880,23,920,1985,3.0,True,True,9.142857142857142,119.0,0.3086028439153438,2776.035714285714,0.0905465859158997,True,0.80786189498073,False,0.0123461737701633,True,True,False,0.2744610137770543,True,0.48999601947330756,True,0.35018766853502514,True
2,119,8700.0,0.1006944444444444,0,22,30,9,1,7,16,444,2898,3.0,True,True,8.89655172413793,119.0,0.3014335887611749,2680.551724137931,0.0931922998610482,True,0.9316484181255416,True,0.0161807006726964,True,True,False,0.3139244956650555,True,0.41463586729445073,True,0.3639143214884342,True
2,119,2957.0,0.034224537037037,0,23,30,9,1,7,16,444,2898,3.0,True,True,8.666666666666666,119.0,0.2925266203703703,2591.4333333333334,0.0936307972543009,True,0.97251564812792,True,0.0174163915211557,True,True,False,0.3268104902231285,True,0.4054504321815197,True,0.37225331727122407,True
1,119,982.0,0.0113657407407407,0,23,30,9,1,1105,8,21,53,2.0,True,True,8.419354838709678,119.0,0.2834569145758662,2543.483870967742,0.0899461610451756,True,1.032667905331802,True,0.0153941484872838,True,True,False,0.3429418793080068,True,0.40915647310483283,True,0.38679117199227353,True
15,119,52426.0,0.6067824074074074,0,14,1,10,2,2880,23,912,4112,2.0,True,True,8.625,119.0,0.2935608362268518,2554.0,0.4870425831437244,True,1.058600114494232,True,0.0206742761840683,True,True,False,0.4719625197650142,True,2.104758893798836,True,0.9177689669052153,True
1,119,3794.0,0.043912037037037,0,15,1,10,2,5625,18,912,4112,2.0,True,True,8.393939393939394,119.0,0.2859957210998877,2647.060606060606,0.0822750849853739,True,0.8682721812833374,True,0.0132333932148314,True,True,False,0.2904575371665459,True,0.4043127170130087,True,0.3420233441241379,True
2,119,30225.0,0.3498263888888889,0,23,1,10,2,2880,23,8,14,2.0,True,True,8.205882352941176,119.0,0.2878730936819171,2653.9117647058824,0.1541364451499267,True,0.9542685997130944,True,0.0132490003919642,True,True,False,0.337821113615692,True,1.1125252898769158,True,0.5585448337829753,True
2,119,54.0,0.000625,0,23,1,10,2,2880,23,8,14,2.0,True,True,8.028571428571428,119.0,0.2796660052910052,2660.3714285714286,0.0751885137157921,True,0.8926764078911368,True,0.0123384416462279,True,True,False,0.2952948531405698,True,0.3512139928321321,True,0.3328543390213222,True
2,119,74.0,0.0008564814814814,0,23,1,10,2,4122,43,8,14,2.0,True,True,7.861111111111111,119.0,0.2719212962962962,2700.972222222222,0.0641707285131833,True,0.9010488956407026,True,0.0106809236607337,True,True,False,0.2938382567104592,True,0.41161300031032394,True,0.34687838703123586,True
3,119,10770.0,0.1246527777777777,0,2,2,10,3,6093,27,8,14,2.0,True,True,7.72972972972973,119.0,0.267941066066066,2792.6486486486488,0.0516731437830354,True,0.8641969745578505,False,0.0075736237354455,True,True,False,0.2777904849964439,True,0.32809636051540336,True,0.3128850256479337,True
4,119,7644.0,0.0884722222222222,0,5,2,10,3,1461,58,444,2898,3.0,True,True,7.837837837837838,119.0,0.1911558433433433,2720.7297297297296,0.0276459034367787,True,0.8860740845835271,True,0.0068177387731296,True,True,False,0.2768430919153436,True,0.4179080978904792,True,0.33461145617097865,True
3,119,17124.0,0.1981944444444444,0,9,2,10,3,2880,23,912,4112,2.0,True,True,7.7105263157894735,119.0,0.1913410696881091,2724.9210526315787,0.0272413216655196,True,0.8004326217419082,True,0.0067207743823353,True,True,False,0.2509904927751624,True,0.45461966874488335,True,0.3222535966336616,True
8,119,12202.0,0.1412268518518518,0,13,2,10,3,2880,23,912,4112,2.0,True,True,7.717948717948718,119.0,0.1900560897435897,2728.897435897436,0.026857487677402,True,0.7364260955560318,False,0.0066287825244023,True,True,False,0.231636587979791,True,0.45974943918781325,True,0.30741545123641234,True
2,119,10209.0,0.1181597222222222,0,16,2,10,3,2880,23,920,1985,3.0,True,True,7.575,119.0,0.1882586805555555,2732.675,0.0264928453886903,True,0.6451019789260692,False,0.0065413902593659,True,True,False,0.2040950033981742,True,0.15996180493022194,True,0.20952450487608687,True
22,119,12140.0,0.1405092592592592,0,19,2,10,3,1105,8,789,3078,4.0,True,True,8.333333333333334,119.0,0.1807707146248812,2829.333333333333,0.1699403471121714,True,0.8402529672484297,False,0.0064970040373847,True,False,False,0.3056567959231342,True,0.7704600827461664,True,0.44678760028603803,True
1,119,4271.0,0.0494328703703703,0,20,2,10,3,1105,8,8,14,2.0,True,True,8.15,119.0,0.1774872685185184,2786.225,0.0213237485764728,True,0.8737125078011531,False,0.0053025348314665,True,True,False,0.2706318908458743,True,0.16012367073697076,True,0.26511561548651574,True
5,119,25275.0,0.2925347222222222,0,3,3,10,4,7,16,444,2898,3.0,True,True,7.111111111111111,119.0,0.1976019161522633,2954.111111111112,0.0173936912268738,True,0.91910319583492,False,0.0056843623930349,True,True,False,0.2832228110757521,True,0.7384268946767604,True,0.4201520360328973,True
1,119,968.0,0.0112037037037037,0,3,3,10,4,1105,8,444,2898,3.0,True,True,6.945945945945946,119.0,0.1925641266266265,2904.135135135135,0.0099420697033606,True,0.8918842932277897,False,0.0039341156045697,True,False,False,0.272121555121173,True,0.16816683676144858,True,0.26848182882429217,True
3,119,3191.0,0.0369328703703703,0,4,3,10,4,6093,27,444,2898,3.0,True,True,7.0,119.0,0.1900694444444444,3038.945945945946,0.0,False,0.7620018637806774,False,0.0024769999921772,True,False,False,0.229591359131074,False,0.10368183874055964,True,0.21704017562835354,True
3,119,56473.0,0.6536226851851852,0,20,3,10,4,4122,43,920,1985,3.0,True,True,7.625,119.0,0.2215679253472222,2813.53125,0.3998324318774494,True,0.984832744470896,False,0.0124281140454642,True,False,False,0.4203707985226892,True,1.403171466601973,True,0.7000661892489457,True
1,119,73.0,0.0008449074074074,0,20,3,10,4,4122,43,920,1985,3.0,True,True,7.424242424242424,119.0,0.2148793490460156,2853.181818181818,0.0148605128076612,True,0.7829823569097155,False,0.0044848494306577,True,False,False,0.2411468006874761,True,0.2713581982364388,True,0.2684214793461183,True
6,119,3337.0,0.0386226851851851,0,21,3,10,4,4122,43,920,1985,3.0,True,True,7.393939393939394,119.0,0.2128496773288439,2890.818181818182,0.011227534146668,True,0.7585628844973592,False,0.0040780531750875,True,False,False,0.2325683468632431,True,0.3434110253627557,True,0.27931987429546756,True
5,119,11268.0,0.1304166666666666,0,0,4,10,5,4122,43,920,1985,3.0,True,True,7.323529411764706,119.0,0.2104251770152505,2927.029411764706,0.0077321213869471,True,0.8165171046464221,False,0.004444236371624,True,False,False,0.2490524623586603,True,0.3703387610985539,True,0.2997580558758868,True
9,119,157865.0,1.827141203703704,0,20,5,10,6,2880,23,920,1985,3.0,True,True,6.65625,119.0,0.2757432725694444,2751.9375,1.6427046239184258,True,1.591345391844582,True,0.1325541188098195,True,True,False,1.02323665225283,True,1.770181437889772,True,1.28419639311565,True
3,119,64071.0,0.7415625,0,14,6,10,0,2880,23,920,1985,3.0,True,True,5.166666666666667,119.0,0.2488661265432098,2845.0666666666666,0.5001088634666211,True,0.9909954731286226,False,0.01823569629212,True,False,False,0.4546255794954211,True,1.3665828296991844,True,0.718980715646637,True
2,119,4969.0,0.057511574074074,0,15,6,10,0,2880,23,920,1985,3.0,True,True,5.064516129032258,119.0,0.2426933990442054,2846.1935483870966,0.0233630019100368,True,0.7289088556383034,False,0.0046386361964308,True,False,False,0.2275370117430744,True,0.24328966457683965,True,0.25005003958040267,True
7,119,7742.0,0.0896064814814814,0,17,6,10,0,2880,23,920,1985,3.0,True,True,5.125,119.0,0.2379094328703703,2847.25,0.0188761307659241,True,0.7194726441746208,False,0.0045489640578944,True,False,False,0.2233242181053212,True,0.3727015155991593,True,0.27889981364939964,True
4,119,7154.0,0.0828009259259259,0,19,6,10,0,1461,58,8,14,2.0,True,True,5.090909090909091,119.0,0.233209175084175,2805.242424242424,0.0194880266898603,True,0.960955799020688,False,0.0050030069800234,True,False,False,0.2961343505051738,True,0.4829045991524331,True,0.36708785796075116,True
2,119,2374.0,0.0274768518518518,0,20,6,10,0,2880,23,920,1985,3.0,True,True,5.0,119.0,0.2271582244008714,2807.4411764705883,0.0192757846145389,True,0.7791989010389614,False,0.0049792415551278,True,False,False,0.2415341023181012,True,0.2207492888375558,True,0.25605080401154595,True
6,119,15048.0,0.1741666666666666,0,0,7,10,1,1105,8,21,53,2.0,True,True,5.0,119.0,0.2161903759820426,2713.818181818182,0.0283130642262664,True,0.9602826110476202,True,0.0077352101169875,True,True,False,0.2996727866289609,True,0.5382370192517585,True,0.3836419761606582,True
2,119,565.0,0.0065393518518518,0,0,7,10,1,1,61,21,53,2.0,True,True,4.911764705882353,119.0,0.2100241693899781,2634.029411764706,0.0360149480158869,True,1.1018990372978177,True,0.0144333024793964,True,True,False,0.3471475165858699,True,0.5570564565372226,True,0.4273509360825809,True
2,119,478.0,0.0055324074074074,0,0,7,10,1,1461,58,21,53,2.0,False,True,4.828571428571428,119.0,0.2041815476190475,2600.514285714285,0.0392501101303276,True,1.048223917337606,True,0.0103564453493022,True,True,False,0.330384786380101,True,0.5055073656788888,True,0.4008344596240311,True
4,119,43908.0,0.5081944444444444,0,13,7,10,1,2880,23,920,1985,3.0,True,True,4.914285714285715,119.0,0.2008416005291005,2651.228571428572,0.2669372829719181,True,0.8438966627379546,True,0.0084256171523393,True,True,False,0.3366204305738975,True,1.3113568905071358,True,0.607654113342337,True
1,119,1009.0,0.0116782407407407,0,13,7,10,1,4122,43,920,1985,3.0,True,True,4.805555555555555,119.0,0.1955870627572016,2692.083333333333,0.0304110947774721,True,0.7312424154509425,True,0.0074804604102058,True,True,False,0.2314882372326067,True,0.2654208867450515,True,0.25863871434591795,True
1,119,983.0,0.0113773148148148,0,13,7,10,1,2880,23,920,1985,3.0,True,True,4.702702702702703,119.0,0.1906084209209209,2697.162162162162,0.0299208434626467,True,0.7082795861486207,True,0.0073629639646042,True,True,False,0.2244053144692219,True,0.17144802257244454,True,0.22925285403707904,True
4,119,22.0,0.0002546296296296,0,13,7,10,1,4122,43,920,1985,3.0,True,True,4.684210526315789,119.0,0.1855991106237816,2734.657894736842,0.0263014396956339,True,0.7209872697510797,False,0.0064955168717339,True,True,False,0.2267848195827077,True,0.23775409055394048,True,0.247884579218097,True
1,119,127.0,0.0014699074074074,0,13,7,10,1,4122,43,920,1985,3.0,True,True,4.589743589743589,119.0,0.1808778490028489,2770.230769230769,0.0228676463782114,True,0.719653928537583,False,0.0056725542451647,True,True,False,0.2250254941728042,True,0.22166040483487157,True,0.24246363349895766,True
3,119,1394.0,0.0161342592592592,0,14,7,10,1,4122,43,920,1985,3.0,True,True,4.55,119.0,0.1767592592592592,2804.025,0.0196055427266601,True,0.6947859955071328,False,0.0050161656270182,True,False,False,0.2163239277209452,True,0.21220437923069627,True,0.23290302077287686,True
3,119,885.0,0.0102430555555555,0,14,7,10,1,4122,43,920,1985,3.0,True,True,4.45,119.0,0.175060474537037,2804.025,0.0196055427266601,True,0.6976338997034842,False,0.0050161656270182,True,False,False,0.2171782989798506,True,0.21220437923069627,True,0.2336149968219647,True
8,119,976.0,0.0112962962962962,0,14,7,10,1,205,55,920,1985,3.0,True,True,4.536585365853658,119.0,0.1710662262872628,2740.634146341464,0.0257245615795095,True,0.8606479038371945,False,0.0071272186746229,True,True,False,0.2687626270948604,True,0.558252690126355,True,0.36293809355442047,True
3,119,500.0,0.005787037037037,0,14,7,10,1,4122,43,920,1985,3.0,True,True,4.5,119.0,0.1671310074955908,2773.5238095238096,0.0225497744065726,True,0.6974776162785921,False,0.0055963712229177,True,True,False,0.2182467656947165,True,0.21815870350645516,True,0.23594561635363437,True
6,119,72251.0,0.8362384259259259,0,10,8,10,2,4122,43,912,4112,2.0,True,True,4.2105263157894735,119.0,0.1961010599415204,2992.9210526315787,0.5690670145358913,True,1.0443209067977668,False,0.0219057428551769,True,False,False,0.4927786735421682,True,1.4403669692100343,True,0.7689151583497174,True
12,119,34140.0,0.3951388888888889,0,20,8,10,2,2880,23,920,1985,3.0,True,True,4.216216216216216,119.0,0.1944941816816816,2921.783783783784,0.1392181962996353,True,0.7620329546796557,False,0.0037433584885127,True,False,False,0.2718726886891924,True,1.4439252850286088,True,0.5872299486241032,True
1,119,62920.0,0.7282407407407407,0,13,9,10,3,5625,18,920,1985,3.0,False,True,4.290322580645161,119.0,0.2264732676224611,2920.483870967742,0.4657344111349306,True,0.9277968984657108,False,0.0159370002625854,True,False,False,0.4244341929852265,True,1.3084652718629508,True,0.6794833954315445,True
4,119,4260.0,0.0493055555555555,0,14,9,10,3,4122,43,920,1985,3.0,True,True,4.28125,119.0,0.2209367766203703,2958.03125,0.0047395629706084,True,0.6494156712168188,False,0.003351574264268,True,False,False,0.1975871999619353,True,0.26262852815612053,True,0.23003383415195394,True
2,119,498.0,0.0057638888888888,0,15,9,10,3,2880,23,920,1985,3.0,True,True,4.212121212121212,119.0,0.2144163860830527,2955.6666666666665,0.0049678124602546,True,0.6492644217310723,False,0.0033771320906105,True,False,False,0.1976205230936423,True,0.1671209982798516,True,0.20618259114044726,True
1,119,264.0,0.0030555555555555,0,15,9,10,3,4122,43,920,1985,3.0,True,True,4.117647058823529,119.0,0.2081998910675381,2989.970588235294,0.0016565091618988,True,0.6658071452039904,False,0.0030063548555853,True,False,False,0.2014416382520009,True,0.23171076773101978,True,0.22554519423812358,True
6,119,1633.0,0.0189004629629629,0,15,9,10,3,4122,43,920,1985,3.0,True,True,4.171428571428572,119.0,0.2027913359788359,3022.3142857142857,0.0,False,0.6413992414097716,False,0.002656764891133,True,False,False,0.1934824783793846,False,0.2982489034556738,True,0.23557622743914458,True
6,119,2077.0,0.0240393518518518,0,16,9,10,3,205,55,920,1985,3.0,True,True,4.285714285714286,119.0,0.2001021825396824,2945.885714285714,0.0059119523252935,True,0.8162865010784491,False,0.0042528101801644,True,False,False,0.2483606600931885,True,0.44718665840612914,True,0.31840948049750906,True
3,119,525.0,0.0060763888888888,0,16,9,10,3,4122,43,920,1985,3.0,True,True,4.25,119.0,0.1947125771604937,2978.555555555556,0.0027583842139286,True,0.6598810598731158,False,0.0031297353340023,True,False,False,0.2000437273597142,True,0.2078022318855909,True,0.2183928528266594,True
2,119,16310.0,0.1887731481481481,0,20,9,10,3,1105,8,21,53,2.0,True,True,3.7714285714285714,119.0,0.2002423941798941,3032.0857142857144,0.0,False,0.8243290644548795,False,0.0025511494657738,True,False,False,0.2483191791227733,False,0.3706811494164554,True,0.2993903408342772,True
1,119,828.0,0.0095833333333333,0,21,9,10,3,1461,58,21,53,2.0,False,True,3.6944444444444446,119.0,0.1949463091563785,2988.4444444444443,0.0018038254084771,True,0.9014474008024648,False,0.0030228503275065,True,False,False,0.2721845079942852,True,0.37299137492169365,True,0.3198163628650355,True
1,119,12.0,0.0001388888888888,0,21,9,10,3,4122,43,21,53,2.0,True,True,3.6216216216216215,119.0,0.1896812437437437,3019.0810810810813,0.0,False,0.7632790279747574,False,0.0026974999016213,True,False,False,0.2300627083530757,False,0.19014082369897942,True,0.23902933789383954,True
1,119,3845.0,0.0445023148148148,0,22,9,10,3,6093,27,21,53,2.0,True,True,3.5526315789473686,119.0,0.185860745614035,3099.9736842105262,0.0,False,0.7396419687482307,False,0.0018173758145649,True,False,False,0.2226195409502952,False,0.08361224354284327,True,0.2062678970264097,True
1,119,563.0,0.0065162037037037,0,22,9,10,3,1105,8,21,53,2.0,True,True,3.4871794871794872,119.0,0.1812621676163342,3048.8205128205127,0.0,False,0.8502061343339558,False,0.0023702697865504,True,False,False,0.2560099482148069,False,0.11246440579411443,True,0.24126020247865515,True
3,119,56330.0,0.6519675925925926,0,13,10,10,4,4122,43,920,1985,3.0,True,True,3.5135135135135136,119.0,0.199473536036036,3130.297297297297,0.3794537554314091,True,0.8772741315298602,False,0.0089008464067994,True,False,False,0.3805787046511005,True,1.2985171237140463,True,0.6410364642705287,True
2,119,220.0,0.0025462962962962,0,14,10,10,4,4122,43,920,1985,3.0,True,True,3.473684210526316,119.0,0.1942912402534112,3156.394736842105,0.0,False,0.6709526680625776,False,0.0012075434416073,True,False,False,0.2017688177954162,False,0.17226865098335553,True,0.2111072156218851,True
3,119,5743.0,0.0664699074074074,0,15,10,10,4,2880,23,920,1985,3.0,True,True,3.4615384615384617,119.0,0.1910137701804368,3149.3076923076924,0.0,False,0.6176871370308846,False,0.0012841444439654,True,False,False,0.1858197988868515,False,0.08396744568959054,True,0.17573468179111015,True
2,119,884.0,0.0102314814814814,0,15,10,10,4,2880,23,920,1985,3.0,True,True,3.425,119.0,0.1864942129629629,3142.575,0.0,False,0.64377572093767,False,0.0013569153962055,True,False,False,0.1936754824397832,False,0.07652336987477881,True,0.18041400155216358,True
8,119,8229.0,0.0952430555555555,0,18,10,10,4,4122,43,920,1985,3.0,True,True,3.5365853658536586,119.0,0.1842685749774164,3166.4634146341464,0.0,False,0.6387370478999514,False,0.0010987151694628,True,False,False,0.1920606004377706,False,0.3453247016812307,True,0.24629011618766122,True
14,119,5817.0,0.0673263888888889,0,19,10,10,4,1,65,920,1985,3.0,True,True,3.7857142857142856,119.0,0.1814842372134038,3091.095238095238,0.0416666666666666,True,0.8812713036275599,False,0.0103081756260603,True,True,True,0.281004661338692,True,0.9458559127224662,True,0.46977551466068823,True
3,119,2791.0,0.0323032407407407,0,20,10,10,4,4122,43,920,1985,3.0,True,True,3.8536585365853657,119.0,0.1707359417344173,3065.951219512195,0.0,False,0.6868915155696044,False,0.0021851108959419,True,False,False,0.206941499029258,False,0.16107215707967384,True,0.212537195886305,True
8,119,26008.0,0.3010185185185185,0,3,11,10,5,7,16,444,2898,3.0,True,True,3.875,119.0,0.1783038194444444,2936.675,0.0277433790070111,True,0.9200614536138104,False,0.0058728222766793,True,True,False,0.2866905786969181,True,0.9287137995810455,True,0.47059786361963657,True
2,119,148707.0,1.7211458333333334,0,21,12,10,6,4122,43,920,1985,3.0,True,True,3.7,119.0,0.1756539351851851,2967.725,1.4754747932900345,True,1.4707937793551,True,0.114444131917993,True,True,False,0.9296582245607375,True,1.3746919436739287,True,1.1088511620592643,True
27,119,169033.0,1.956400462962963,0,20,14,10,1,2880,23,920,1985,3.0,True,True,4.958333333333333,119.0,0.3008719135802468,3139.333333333333,1.9953703942913623,True,1.5417984173218782,True,0.1477651009343,True,True,False,1.1202566838576922,True,1.9654742946624257,True,1.4126020518024915,True
5,119,169782.0,1.9650694444444443,0,19,16,10,3,2880,23,920,1985,3.0,True,True,5.1875,119.0,0.4449522569444444,2876.5,1.9266749373762568,True,1.5888883048629892,True,0.1632373023745785,True,True,False,1.1199638936216052,True,1.7682177170026756,True,1.361754565404125,True
2,119,3604.0,0.0417129629629629,0,20,16,10,3,2880,23,920,1985,3.0,True,True,5.0,119.0,0.4212322984749455,2876.705882352941,0.1840630963994641,True,0.7698859594370551,True,0.0233278036492466,True,True,False,0.2955158382106544,True,0.5833219599643893,True,0.39014970486253875,True
3,119,53916.0,0.6240277777777777,0,11,17,10,4,6093,27,912,4112,2.0,True,True,6.307692307692308,119.0,0.5796509971509971,3162.3846153846152,0.6675888135786492,True,1.147865926327731,True,0.0536684598706517,True,True,False,0.5661038059201747,True,1.7638140786694125,True,0.9082343196116112,True
4,119,124918.0,1.4458101851851852,0,21,18,10,5,4122,43,920,1985,3.0,True,True,7.166666666666667,119.0,1.292361111111111,3829.5,2.160335925847834,True,1.9052314014713825,True,0.251427633116805,True,True,True,1.320241251442487,True,1.7777777777777777,True,1.5236931845534498,True
7,119,163571.0,1.8931828703703704,0,19,20,10,0,2880,23,920,1985,3.0,True,True,8.0,119.0,1.321033950617284,3622.5,2.643629710907266,True,2.1341575199500644,True,0.3079293074736717,True,True,True,1.5565078922466675,True,1.8055555555555556,True,1.7228180234716395,True
1,119,578526.0,6.6959027777777775,0,11,27,10,0,5625,18,1,1,1.0,True,True,4.0,119.0,4.294542824074074,4252.5,10.275302375256295,True,6.424382172379996,True,1.4523221847445795,True,True,True,5.590834238188719,True,1.6666666666666667,True,4.954668349761885,True
7,119,13681.0,0.1583449074074074,0,15,27,10,0,2880,23,920,1985,3.0,True,True,5.0,119.0,2.915810185185185,3795.0,2.457956561152556,True,2.373256377897885,True,0.478323389557832,True,True,True,1.640693237538265,True,0.8132382680350021,True,1.5306936491608187,True
2,119,2742.0,0.0317361111111111,0,16,27,10,0,1105,8,291,605,3.0,True,True,4.25,119.0,2.1947916666666667,3122.5,1.7970845295222415,True,2.1364269741455484,True,0.3452011937678952,True,True,True,1.3181339286074951,True,0.6500329231623637,True,1.2321864051495122,True
4,119,1481.0,0.0171412037037037,0,16,27,10,0,2880,23,912,4112,2.0,True,True,4.2,119.0,1.759261574074074,3074.0,1.397885826943546,True,1.82851294149256,True,0.2643624488744659,True,True,True,1.0736646100806182,True,0.6699570698661781,True,1.0401795717941875,True
5,119,310.0,0.0035879629629629,0,17,27,10,0,2880,23,920,1985,3.0,True,True,4.333333333333333,119.0,1.4666493055555556,3041.6666666666665,1.1296829175742749,True,1.568334931344627,True,0.2100479639067036,True,True,True,0.893424540238352,True,0.6658128934337829,True,0.8934696765648471,True
